"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150"
8.171,9.825,13.165,13.567,10.489,13.086,15.884,15.191,11.347,12.439,13,10.402,8.48,10.74,10.184,7.217,9.379,10.312,8.665,5.811,8.683,8.997,8.471,8.168,7.594,4.947,5.947,5.526,6.593,3.773,5.34,5.441,7.055,7.127,6.276,6.557,7.721,7.231,4.932,4.624,5.215,6.402,6.598,2.078,6.459,6.323,-0.972,6.268,6.897,2.105,6.37,5.383,6.144,5.741,5.598,7.148,7.39,7.142,6.988,4.931,5.541,5.284,6.593,5.35,6.3,7.324,5.421,6.632,4.977,6.19,7.361,6.027,6.808,6.259,6.389,3.99,5.684,6.166,6.167,6.779,3.797,7.423,8.273,7.057,6.465,6.158,7.887,7.264,4.279,6.127,3.477,3.947,5.756,5.389,3.591,3.305,4.606,4.681,4.952,4.368,5.559,4.993,4.199,4.16,1.768,2.661,4.551,4.656,5.907,4.308,4.936,4.819,3.466,4.664,5.256,3.571,6.196,6.586,4.578,6.018,5.697,6,7.044,6.626,3.944,6.154,3.182,5.782,5.488,4.549,5.704,1.433,5.296,5.706,7.017,7.476,4.669,5.881,4.994,3.092,3.818,6.006,4.483,6.489,5.242,5.407,4.65,3.986,5.763,5.594
8.399,11.294,15.036,15.072,10.803,15.584,17.347,15.843,8.842,12.564,13.149,9.767,12.542,14.196,12.767,7.724,12.03,11.591,6.783,8.585,9.369,7.675,7.101,8.6,9.996,8.164,7.782,8.423,8.857,6.083,6.513,5.588,6.892,6.1,7.443,7.083,8.523,8.773,7.44,7.572,7.513,7.614,6.364,6.448,6.942,6.512,5.757,8.13,8.738,8.443,4.429,8.02,7.008,7.288,7.43,4.565,8.013,4.836,6.671,6.761,5.11,6.108,7.478,5.342,5.054,5.932,3.524,5.419,6.983,6.526,5.329,4.773,4.793,7.045,8.28,7.934,8.157,10.109,9.468,8.629,9.689,10.169,7.329,8.801,9.359,7.613,7.803,6.757,6.511,6.491,7.874,7.506,5.727,7.433,7.814,6.063,4.604,7.388,7.849,5.446,5.593,7.721,8.902,7.228,6.328,5.255,6.597,5.486,6.232,6.127,5.458,6.897,5.36,7.219,8.057,8.406,7.64,5.932,7.418,6.766,7.712,6.908,6.587,8.223,6.45,5.925,7.641,7.057,6.716,5.999,5.495,5.724,6.607,7.144,8.254,6.826,6.718,4.096,5.927,6.06,5.963,7.064,5.275,4.486,5.585,6.618,5.951,3.213,3.73,3.836
6.885,7.723,14.534,16.332,14.97,11.561,15.855,17.816,16.32,11.416,14.549,15.587,13.569,11.517,14.227,14.492,12.745,11.914,12.293,11.908,13.636,11.57,10.62,13.92,13.654,11.275,11.311,13.026,11.886,8.908,11.632,12.133,12.432,9.972,11.282,12.068,12.197,11.329,11.168,11.485,12.11,10.236,9.42,10.825,10.849,8.702,10.992,11.464,10.724,10.53,11.65,11.864,6.228,9.435,10.95,12.577,11.595,6.984,9.591,7.639,10.506,10.97,10.166,9.899,9.077,7.313,10.03,4.953,10.025,10.771,10.239,9.735,8.18,9.627,10.672,10.598,10.607,11.011,11.813,12.68,12.064,11.645,11.658,10.011,10.063,11.15,10.768,9.711,9.139,7.089,7.193,9.421,9.555,8.351,8.651,9.009,9.353,9.577,9.274,8.813,9.733,7.921,10.133,8.921,9.186,10.196,10.833,11.34,11.278,10.233,8.572,9.359,8.301,7.023,10.515,10.124,10.343,10.929,9.101,9.896,9.99,9.97,9.602,9.851,11.145,11.429,7.439,11.27,10.63,9.11,10.019,10.003,9.104,9.506,9.859,9.282,9.179,8.789,8.965,8.624,8.79,8.936,7.994,6.314,8.248,7.311,6.821,7.925,8.573,6.136
10.821,11.297,13.962,12.819,12.902,16.436,16.252,12.477,12.075,12.618,10.056,11.471,12.467,10.618,8.815,11.07,9.566,8.389,10.827,9.897,7.908,8.759,8.058,4.722,8.957,10.331,8.282,7.064,6.501,4.056,7.665,6.374,5.49,6.439,5.856,5.323,4.768,6.097,7.035,3.1,6.027,7.883,6.249,5.141,7.119,6.674,1.563,8.079,7.253,6.21,8.24,8.729,8.741,9.638,10.044,9.081,8.21,8.594,7.507,7.853,8.497,7.554,8.483,8.695,7.251,8.277,8.622,8.346,8.841,8.478,9.679,10.215,11.038,11.55,12.014,12.007,8.626,9.454,10.297,10.337,9.301,8.055,8.244,6.856,6.449,5.942,5.832,3.044,5.922,5.836,3.44,6.586,7.372,7.247,7.033,-1.29,5.036,6.279,6.845,4.374,6.216,5.729,4.723,5.714,6.084,6.448,6.33,4.171,5.735,4.351,6.476,6.43,6.059,5.79,6.2,4.779,4.493,5.768,5.553,5.533,6.308,5.348,2.737,5.456,5.55,3.427,6.466,7.128,3.159,6.006,6.852,6.163,5.123,4.602,5.961,6.123,5.76,4.073,4.984,4.782,6.943,7.937,6.786,5.935,3.12,4.89,3.933,5,4.286,5.564
9.124,11.896,14.29,13.263,13.503,16.237,15.439,12.007,15.446,15.171,11.143,13.228,13.389,10.283,11.984,12.774,9.587,8.825,10.8,8.741,6.046,7.542,8.17,7.507,9.97,7.934,3.465,7.429,8.778,8.565,8.241,4.662,5.141,6.82,9.338,9.147,10.329,9.87,9.001,9.442,8.809,6.974,9.527,10.919,9.406,8.923,11.111,10.2,9.403,10.696,9.484,8.589,8.559,7.84,4.122,7.842,8.033,7.322,7.452,8.848,8.107,7.07,6.382,7.339,7.815,8.532,6.548,3.969,7.34,7.19,8.089,7.673,7.973,8.896,7.411,8.161,8.119,6.078,7.907,7.333,3.884,5.634,7.262,7.538,7.508,3.463,5.203,5.144,6.769,5.803,5.897,6.557,6.747,6.15,6.546,6.222,7.741,8.088,7.224,7.156,5.947,6.961,6.597,4.971,5.687,5.573,5.364,5.484,5.494,5.899,4.689,6.352,6.675,7.086,4.965,5.561,6.272,6.519,5.831,6.522,6.366,6.02,5.69,7.259,5.81,6.869,6.249,6.868,7.728,6.13,4.132,7.2,7.038,7.713,6.192,5.573,4.111,6.839,7.067,6.695,6.911,6.758,2.55,5,6.652,6.536,4.887,5.717,4.286,6.379
11.406,5.33,6.529,14.852,16.322,15.119,12.156,12.404,14.407,14.737,13.013,10.633,9.661,7.687,8.703,5.348,9.42,10.2,12.103,12.345,9.837,6.28,5.953,5.162,6.799,8.093,8.12,6.456,6.084,7.621,6.697,7.251,7.935,5.209,5.103,5.292,5.725,6.561,6.604,5.865,4.513,6.764,3.706,5.053,6.31,5.927,6.716,7.342,4.505,4.913,7.678,7.202,5.074,7.225,5.374,7.428,7.435,8.103,8.943,8.928,8.808,7.074,7.949,8.842,7.687,7.044,7.505,5.065,8.868,8.792,5.037,7.492,8.323,7.733,8.771,8.917,9.445,9.844,8.038,8.907,8.982,9.109,8.988,6.277,6.624,6.622,6.292,4.407,4.069,6.815,5.55,3.777,5.771,3.334,2.709,5.348,4.348,5.689,4.229,6.213,3.474,6.218,5.683,3.897,3.072,3.23,4.257,6.423,6.261,5.612,4.389,6.729,7.64,6.489,4.16,5.923,5.219,4.546,4.879,3.624,3.503,3.59,4.969,6.885,5.583,4.454,4.523,4.986,5.189,2.869,4.308,5.31,5.801,4.655,5.238,5.932,-0.94,5.905,7.062,5.75,4.34,5.526,6.264,6.094,5.405,4.799,7.068,6.257,5.536,4.495
10.182,7.87,13.654,15.536,13.733,10.653,14.861,16.869,15.417,8.608,11.204,13.638,12.425,8.918,10.512,12.742,11.573,7.319,9.456,11.05,9.299,8.81,8.949,10.64,9.652,2.756,7.127,10.219,9.447,7.778,9.295,11.011,9.425,8.555,8.404,9.832,9.961,8.974,10.607,10.575,9.982,5.485,6.912,8.527,6.906,7.331,6.594,7.473,7.801,7.007,7.679,7.349,6.626,7.165,7.8,6.136,5.547,8.27,8.442,8.526,8.601,7.996,6.665,7.365,7.453,7,6.99,8.179,8.167,7.591,8.472,7.993,8.529,5.608,7.659,7.266,8.721,6.06,6.578,8.002,9.2,1.138,9.524,9.388,10.085,7.978,8.747,8.182,8.722,7.026,7.054,7.108,5.712,7.02,7.855,7.654,7.749,6.819,5.59,6.277,7.852,6.887,8.36,8.13,7.374,7.477,7.329,7.23,9.267,7.673,9.651,8.309,9.546,7.501,9.701,9.901,9.365,7.699,9.002,9.224,9.561,8.729,6.831,8.252,8.634,7.287,9.542,10.879,8.567,5.038,10.725,10.254,6.378,9.202,8.812,9.721,8.682,9.254,8.201,8.972,8.979,9.415,10.026,9.054,9.82,9.379,9.218,9.576,9.146,9.024
11.077,9.557,17.188,18.65,16.956,11.747,18.425,19.863,17.881,13.59,18.829,19.971,17.679,17.048,21.524,22.458,19.875,18.299,21.844,22.555,19.97,17.337,20.545,21.264,18.807,16.421,19.72,20.161,17.741,16.808,19.958,20.368,17.909,17.27,20.061,20.087,18.016,19.265,21.247,20.601,17.415,18.186,19.537,19.068,16.498,16.756,18.695,18.257,15.903,16.398,18.163,17.7,16.338,16.817,18.632,17.529,17.502,18.448,18.416,16.38,14.554,16.087,16.435,14.633,13.176,14.6,15.202,13.549,12.26,13.407,14.203,12.502,11.891,12.715,13.347,11.507,11.057,12.13,12.597,10.589,10.623,11.231,11.745,9.056,10.616,11.26,11.708,10.361,10.829,10.951,11.714,9.14,10.839,10.935,11.044,7.828,10.605,10.779,10.642,8.935,11.32,11.253,11.149,9.355,11.832,11.764,10.184,10.102,12.323,12.431,12.046,12.279,13.21,13.893,14.108,14.665,15.769,15.464,14.73,13.636,14.975,14.454,13.639,14.599,15.464,14.614,13.452,13.123,14.023,12.843,12.117,12.141,12.672,11.797,10.78,11.444,11.296,11.108,10.676,10.917,11.667,10.684,9.117,9.553,9.067,7.789,7.117,9.285,8.94,7.965
9.611,14.893,15.518,13.785,17.387,16.862,16.056,17.798,16.209,16.268,16.628,15.84,18.09,17.394,17.581,19.218,18.016,18.514,18.873,18.886,20.616,20.112,19.32,20.468,19.284,17.701,17.914,17.208,16.608,16.232,16.236,18.002,16.694,15.761,16.21,16.191,15.914,15.205,16.117,18.024,17.891,17.365,17.317,18.098,17.536,16.869,16.123,17.232,16.005,14.132,15.364,14.559,12.674,12.041,13.591,14.158,12.773,12.218,13.225,12.731,11.447,11.09,12.924,12.852,10.464,12.616,12.864,11.893,9.389,11.918,12.972,12.472,11.858,13.276,13.973,12.883,13.229,14.813,14.933,12.604,13.352,13.914,14.173,13.164,12.113,13.107,13.029,9.442,11.61,11.864,11.715,10.112,10.297,11.157,11.256,6.846,11.611,11.26,10.517,9.049,10.807,11.681,11.694,9.859,12.075,12.224,11.033,8.077,12.012,12.814,13.411,12.136,14.019,14.507,12.701,13.323,14.069,13.954,14.721,13.35,13.472,13.884,11.426,10.172,12.409,12.286,13.039,11.555,11.618,12.155,11.19,10.516,11.488,11.137,11.188,8.392,10.387,9.525,7.858,10.73,10.627,6.764,10.471,9.778,9.936,11.285,9.038,11.337,11.036,10.483
15.102,17.25,16.989,16.662,19.373,19.523,18.766,20.592,20.503,19.146,21.351,19.777,20,21.641,18.335,22.193,22.804,22.451,25.642,25.262,22.982,25.27,24.108,22.609,23.791,22.131,21.823,23.002,20.159,21.392,22.072,19.674,21.38,20.778,21.771,23.516,22.531,21.754,23.912,23.093,21.936,20.186,18.988,19.961,17.601,17.777,18.323,18.133,18.378,18.005,17.983,17.625,17.831,16.518,17.305,16.971,15.207,17.62,16.065,17.118,17.397,16.42,18.255,16.96,16.853,18.587,17.648,19.41,20.391,19.207,19.371,19.264,16.99,17.896,16.818,15.279,16.372,16.434,15.998,15.737,15.949,15.238,16.238,12.938,14.774,15.873,11.957,15.775,15.057,14.106,16.675,14.825,15.865,16.123,15.237,14.75,15.421,15.024,15.97,15.672,14.361,15.201,15.024,12.155,14.793,13.439,12.397,15.016,10.536,13.888,15.296,13.62,15.329,13.342,13.186,15.179,12.337,14.758,15.841,13.943,15.642,15.487,13.724,14.066,12.461,12.801,13.201,12.097,13.656,11.847,12.829,13.138,11.748,12.693,12.949,11.973,12.565,12.014,12.688,12.292,12.31,12.359,12.2,12.443,12.176,12.527,11.96,12.484,11.817,12.657
13.544,13.905,15.11,17.833,18.433,13.765,14.186,18.543,20.538,19.445,14.874,15.959,21.143,21.724,18.817,17.264,21.541,24.449,23.774,19.237,17.133,20.436,21.713,19.007,16.489,18.866,21.897,21.696,16.57,17.072,21.633,22.797,20.855,17.571,20.89,23.141,22.416,17.431,16.929,18.296,19.768,18.659,12.254,11.727,17.278,18.087,14.752,14.337,15.629,17.613,16.991,12.883,12.143,15.921,16.865,14.622,14.009,14.452,17.497,17.065,13.728,12.951,17.159,18.739,16.529,16.395,16.13,19.412,19.269,16.076,13.335,14.96,16.902,14.997,12.751,13.58,15.069,15.796,12.12,8.742,13.259,15.006,14.382,12.158,11.635,14.291,15.017,12.56,11.647,12.394,15.107,14.637,12.844,11.363,15.1,16.117,14.175,13.311,13.477,16.926,16.764,14.972,14.562,16.731,18.158,16.728,14.644,14.744,16.433,16.717,14.707,14.119,13.695,15.798,14.535,11.732,13.013,13.796,14.509,12.099,11.948,10.163,13.258,12.38,10.716,11.563,12.008,13.628,11.898,11.263,10.482,12.537,12.952,11.59,10.155,11.57,13.879,14.194,12.768,12.172,12.438,11.481,11.684,11.693,12.164,12.413,11.576,9.569,7.053,9.57
11.627,14.774,17.983,17.323,14.846,18.363,18.864,15.319,17.599,18.901,16.926,17.105,19.733,18.824,15.597,19.817,20.004,15.265,20.613,22.186,20.227,18.574,20.989,20.701,16.57,18.035,18.208,13.42,17.288,18.68,17.317,17.025,19.122,17.838,17.831,19.514,19.031,16.985,18.495,17.892,15.327,13.113,15.016,14.61,13.854,14.868,14.431,12.583,13.488,13.976,12.291,12.088,13.23,11.628,10.261,12.897,13.006,11.234,9.007,12.197,11.281,9.042,11.561,11.829,9.659,7.464,10.298,12.261,11.562,13.185,7.382,12.741,12.055,13.512,12.878,10.863,12.599,13.009,14.125,13.163,12.67,11.607,11.511,10.389,10.929,12.03,12.865,11.898,10.811,10.688,10.914,10.037,11.172,12.324,10.701,10.209,9.83,10.454,10.336,13.034,13.111,11.458,12.444,12.646,12.456,13.222,13.402,11.46,10.514,6.668,8.257,9.929,10.587,10.486,7.718,9.857,4.104,8.321,8.166,10.618,6.899,7.676,7.748,8.758,9.058,7.273,9.437,7.762,8.543,6.508,4.46,9.009,8.137,8.07,8.535,7.541,8.398,8.012,8.494,6.615,7.527,6.827,8.623,7.559,7.287,8.443,6.399,8.205,3.993,8.003
7.422,12.09,17.451,18.393,15.715,15.145,19.302,19.431,16.008,15.322,18.287,17.773,14.785,19.021,21.004,19.873,16.863,19.813,20.957,19.074,11.424,16.562,17.198,15.196,15.029,18.122,17.866,14.192,16.949,19.131,18.219,13.701,17.6,19.125,17.972,15.755,19.895,20.351,18.485,15.852,17.927,17.692,14.459,15.174,17.278,16.404,13.723,13.194,14.084,13.147,10.09,14.149,14.707,12.316,10.909,14.948,14.702,12.082,12.386,13.951,14.484,13.801,13.83,15.739,14.379,13.058,14.151,12.916,11.421,9.624,12.707,11.905,10.371,9.603,11.161,10.65,9.747,9.136,10.042,10.968,9.484,9.214,10.174,9.955,9.285,9.261,10.627,10.41,8.54,9.283,7.906,9.428,10.588,10.87,9.31,7.521,7.707,10.192,9.982,10.468,11.487,11.171,9.296,5.238,9.171,9.582,7.26,8.218,9.679,9.14,7.926,9.717,10.998,8.707,6.975,9.352,6.764,10.256,7.771,8.456,9.215,9.118,8.613,8.525,9.545,8.891,8.652,10.458,10.687,5.514,11.003,10.814,11.161,9.517,11.145,11.364,10.441,9.784,11.695,11.844,11.573,10.744,10.536,11.196,10.441,11.384,11.449,10.614,6.066,7.063
13.735,13.924,13.544,18.168,19.581,17.846,14.187,15.305,20.356,21.585,19.709,16.255,16.314,20.835,22.274,20.091,14.179,20.735,24.912,25.664,23.176,18.194,21.092,24.188,24.584,21.727,17.138,19.177,22.746,23.031,20.783,18.186,18.758,21.718,22.461,20.412,18.149,20.845,23.587,23.657,21.648,18.504,20.145,22.095,21.86,19.663,17.098,18.077,20.096,20.042,17.868,16.446,16.636,18.837,18.919,17.5,15.535,17.785,19.248,19.294,17.423,16.242,17.739,19.636,19.499,17.947,19.171,20.672,21.11,20.145,17.985,15.938,16.445,17.64,17.246,15.006,15.034,14.558,16.333,15.797,14.843,14.1,15.625,16.121,16.05,13.663,14.508,14.506,15.61,14.815,14.482,13.492,15.73,15.991,16.16,14.479,14.84,15.506,16.714,16.454,16.247,16.336,18.152,18.358,18.135,17.856,18.099,19.394,19.415,18.461,18.459,19.128,19.022,18.384,17.02,16.441,16.536,15.732,14.886,13.48,12.699,10.629,11.597,12.075,10.949,8.506,12.091,11.199,10.65,10.879,9.991,11.592,10.835,11.681,8.15,11.301,11.91,12.371,12.372,12.795,14.199,13.642,14.418,14.557,13.232,13.731,13.65,13.213,13.021,11.906
10.834,16.73,19.031,17.471,18.358,20.836,19.757,18.018,21.01,20.277,18.021,21.551,21.081,18.019,22.104,21.949,18.017,23.377,23.745,20.221,22.782,23.183,20.522,20.493,21.207,18.964,20.158,20.884,18.761,20.177,21.244,19.398,19.506,20.872,19.305,20.2,21.53,19.794,19.944,20.701,19.25,16.103,18.427,16.877,14.274,17.415,16.918,14.567,14.933,13.621,11.584,16.656,16.495,15.119,15.159,14.304,14.12,16.666,16.603,14.694,15.035,15.292,15.188,17.425,17.297,15.837,12.686,15.653,14.186,14.617,14.737,13.119,13.046,14.697,13.634,12.499,12.759,12.118,12.929,13.596,13.165,11.278,11.988,13.322,12.987,12.418,12.096,9.238,9.956,11.327,8.82,10.19,12.287,7.613,10.288,12.585,9.727,10.248,13.49,11.772,12.208,13.377,12.095,9.57,13.338,10.396,13.258,13.748,13.539,12.025,11.109,12.183,13.034,12.723,13.117,10.341,10.575,12.164,11.733,12.698,13.474,9.049,13.214,12.41,12.8,11.355,12.112,10.911,8.198,11.616,7.917,8.833,11.029,8.457,10.638,11.045,6.774,11.369,11.699,10.539,7.038,11.38,9.798,11.573,12.051,12.343,12.3,12.919,12.949,12.958
10.235,14.933,18.35,18.044,13.303,18.827,19.785,17.301,17.537,19.709,18.605,16.803,20.884,21.097,18.195,21.766,23.208,20.901,20.599,23.663,23.255,19.384,18.354,18.251,17.864,19.277,21.608,20.817,16.933,20.655,20.723,18.06,20.728,21.873,20.609,20.634,22.696,21.307,20.917,21.59,21.051,18.164,17.986,19.929,18.798,16.584,18.769,18.542,16.514,18.299,19.173,17.783,15.963,18.985,18.143,16.325,20.049,19.675,18.931,19.647,18.57,17.828,17.855,17.956,17.023,15.789,15.61,15.983,14.896,13.562,15.463,14.914,13.912,14.875,15.018,14.09,13.752,15.065,14.367,12.907,15.158,15.07,14.022,14.895,15.731,15.069,14.709,16.695,16.293,15.914,17.163,16.226,16.802,16.116,15.956,15.084,14.461,14.925,14.609,14.329,14.254,14.75,14.732,13.864,14.564,14.542,13.877,13.998,13.328,13.492,12.392,11.436,9.586,9.795,9.407,9.71,9.742,8.667,8.258,9.133,7.398,4.414,7.414,7.75,8.028,6.088,6.346,7.038,8.69,8.346,8.592,5.932,8.044,8.427,9.127,10.276,10.614,10.999,11.907,11.836,11.532,12.549,12.754,11.049,10.936,11.649,9.774,9.924,11.285,10.563
12.616,14.432,18.248,18.29,14.904,18.815,20.443,18.893,16.174,20.029,19.853,16.883,19.874,21.447,19.665,19.692,22.951,22.741,18.926,22.94,24.206,22.326,19.298,21.118,21.233,19.103,19.863,20.739,19.236,19.01,22.364,22.185,20.785,21.498,22.025,16.311,20.308,21.143,20.072,18.184,16.687,17.551,15.257,14.048,15.452,16.079,15.66,14.749,16.402,15.228,14.311,14.195,12.869,13.946,13.6,14.745,13.634,12.849,12.587,13.144,12.723,13.967,15.224,14.07,13.986,14.177,13.508,11.272,15.854,16.366,15.16,16.359,16.853,14.63,14.577,15.535,15.386,13.994,12.518,13.77,11.574,13.258,13.037,13.993,13.318,12.948,13.373,12.891,12.413,12.685,12.814,13.496,12.311,12.894,12.813,13.396,12.751,12.547,13.099,12.674,13.303,12.779,13.57,12.304,12.998,14.139,13.96,13.345,14.347,15.437,14.336,13.803,16.575,16.658,14.266,14.953,15.704,14.454,12.805,14.997,14.69,13.089,13.906,13.878,11.307,10.521,10.024,11.998,11.201,11.843,11.298,12.465,10.832,12.234,11.717,12.202,10.489,12.459,12.024,10.592,13.269,12.944,11.067,11.928,13.093,12.411,11.212,11.851,11.988,7.421
12.834,14.33,17.289,16.682,12.706,18.965,19.349,16.418,18.43,20.027,18.254,17.327,19.902,18.852,16.501,20.982,21.273,17.532,22.283,23.318,21.135,20.144,22.371,21.647,17.648,21.42,21.798,17.683,19.93,20.742,18.951,17.991,19.267,17.884,17.466,19.314,20.57,19.474,18.716,19.032,18.562,16.179,18.413,18.595,16.826,17.455,17.25,14.871,16.596,16.953,14.503,14.632,15.83,14.678,14.105,14.466,14.318,14.79,14.95,16.042,13.825,13.812,14.876,13.607,16.266,17.188,16.595,15.91,16.788,16.563,15.268,13.395,13.01,14.444,14.632,14.437,14.36,12.335,13.231,12.618,12.56,11.608,11.955,12.163,13.322,13.275,12.825,10.585,11.865,10.767,12.372,12.036,12.646,12.149,11.964,13.248,11.84,11.04,10.523,10.847,13.711,14.607,14.559,12.629,14.495,14.888,11.823,14.805,14.625,13.879,14.338,15.274,15.252,10.543,13.896,14.266,10.833,14.622,15.035,13.862,13.626,14.575,13.853,10.334,12.85,10.245,10.001,9.118,9.379,9.209,8.764,8.359,6.11,9.655,10.021,8.19,9.637,7.952,10.399,10.793,9.018,11.551,11.483,9.854,12.153,10.971,10.781,9.852,10.964,9.52
11.507,12.414,17.662,18.576,16.238,15.09,19.465,19.585,16.594,16.35,19.685,19.102,15.996,18.924,21.019,19.772,17.936,21.76,23.217,21.373,17.709,22.303,23.012,20.744,18.247,21.045,20.377,17.763,13.566,19.958,19.628,17.599,19.585,21.023,19.564,17.207,20.76,21.184,19.845,18.28,18.955,18.474,16.509,14.843,17.998,17.852,16.107,14.065,17.697,16.723,15.411,14.815,16.637,15.192,14.241,16.333,16.748,15.229,10.053,16.557,16.005,14.714,16.455,18.288,17.233,15.718,15.732,16.212,14.713,14.015,14.491,15.585,14.113,12.329,13.834,13.727,13.73,9.385,14.197,13.896,12.448,9.029,13.401,12.534,12.83,12.056,13.72,13.633,13.082,10.421,13.035,12.229,10.976,11.781,11.048,11.586,10.256,11.743,11.516,11.078,10.977,12.497,11.396,10.739,10.921,10.567,10.278,9.208,10.245,10.594,8.743,9.752,9.704,8.39,8.666,7.443,8.208,9.752,9.764,8.95,9.101,8.243,9.776,8.384,8.34,8.807,8.861,8.386,8.375,9.357,7.403,8.725,10.339,10.144,9.674,11.25,11.842,12.536,12.003,13.522,15.026,14.34,14.241,15.444,16.21,14.179,15.304,15.342,15.522,12.589
12.602,12.622,17.086,18.469,16.976,11.296,19.237,20.838,19.021,14.074,20.391,21.965,19.929,16.774,22.703,24.202,22.206,18.097,23.466,24.963,23.138,17.031,21.945,23.178,21.085,17.103,22.411,23.602,21.692,20.076,24.043,24.825,22.624,18.733,19.931,21.067,18.629,15.247,18.7,19.76,17.018,13.087,17.903,18.67,16.684,13.574,17.124,17.805,16.174,11.219,16.34,17.45,15.464,12.478,16.321,17.353,15.104,12.395,16.167,17.099,15.262,8.906,16.454,17.347,15.745,11.199,16.946,17.964,16.042,13.753,18.547,19.12,16.566,18.298,20.232,19.743,16.152,16.143,18.473,18.784,15.999,15.255,17.662,18.172,15.761,14.804,17.486,17.758,15.637,14.17,17.472,17.731,16.118,14.645,17.96,18.309,16.442,15.761,18.532,18.914,16.994,17.244,19.736,19.975,17.919,17.972,20.296,20.558,18.485,17.922,20.185,20.174,18.477,17.737,20.082,19.816,17.875,17.69,19.228,18.869,16.951,15.146,18.025,17.638,16.196,14.524,16.561,16.014,14.846,14.874,15.525,14.715,12.116,12.518,12.979,12.896,9.67,11.367,9.192,10.891,10.433,10.017,9.506,11.178,11.038,11.383,12.192,12.874,10.99,11.193
9.981,12.908,16.127,15.933,12.175,16.179,17.298,15.483,13.465,16.896,16.193,13.393,17.878,18.654,16.688,17.911,20.327,19.171,17.08,21.409,21.648,19.251,17.257,18.542,15.338,17.913,19.884,19.439,17.972,18.544,19.035,17.285,18.226,19.996,18.877,17.466,16.712,16.288,15.553,14.629,14.667,14.152,13.747,13.366,13.559,12.728,13.565,13.974,13.605,11.164,4.702,10.465,11.685,12.681,13.771,12.594,11.25,12.6,12.61,10.988,14.369,15.102,13.918,12.272,13.008,12.701,11.208,11.765,12.016,9.895,10.102,8.607,9.985,8.583,9.236,10.055,8.543,8.796,9.245,8.784,6.338,9.905,7.952,9.616,9.352,9.944,6.241,8.117,9.576,8.761,7.67,9.391,9.742,8.525,5.94,9.246,8.126,8.666,8.596,5.659,9.135,7.972,6.025,7.937,8.228,5.883,6.836,7.732,7.745,7.374,6.557,8.138,8.228,8.719,7.868,7.534,8.284,6.676,5.261,8.141,7.289,8.978,2.883,8.368,2.228,6.824,7.922,4.623,7.249,7.95,5.055,7.713,7.096,7.837,6.655,6.98,5.989,6.932,5.923,6.996,7.547,7.628,6.64,8.045,6.594,7.434,7.042,7.471,7.634,7.102
13.094,12.895,18.393,19.598,17.773,13.188,20.202,21.181,18.766,15.97,20.944,21.573,18.488,18.705,23.119,23.487,20.14,20.509,24.439,24.614,21.27,19.148,22.357,21.942,18.823,18.552,21.889,21.389,18.124,19.048,21.627,20.738,16.604,19.459,21.618,20.39,18.138,21.401,22.81,21.101,20.281,22.43,22.488,19.8,17.701,19.27,20.517,18.559,15.956,18.082,18.588,16.326,14.814,18.284,18.527,15.927,15.78,18.41,18.341,15.509,16.202,19.267,19.149,16.227,17.524,18.84,18.019,15.293,16.162,17,15.356,14.55,15.625,16.541,14.228,13.231,14.47,15.634,14.468,11.647,14.018,14.29,12.674,12.804,14.811,15.095,11.139,12.52,14.467,14.901,12.611,13.235,15.185,15.45,13.503,12.635,14.704,14.484,12.286,14.076,15.25,14.877,11.289,14.145,15.575,15.15,12.618,14.83,16.244,15.764,13.441,15.01,17.366,16.045,15.936,16.511,16.879,15.591,15.134,15.85,16.049,14.695,14.066,13.958,14.302,12.865,12.13,12.382,13.949,13.241,13.463,14.367,14.017,9.791,12.556,13.955,14.759,13.529,13.458,14.126,13.572,12.062,12.763,13.744,12.917,9.685,8.489,12.975,12.786,11.318
